demo_id,demo_date,demo_year,demo_month,demo_month_name,demo_quarter,day_of_week,hour_of_day,is_weekend,market,region,market_size,vehicle_model,vehicle_id,vehicle_price,customer_segment,drive_duration_mins,utilization_rate,converted,conversion_probability,days_to_purchase,satisfaction_score,revenue_generated,demo_cost
DEMO-014039,2024-02-09,2024,2,February,Q1,Friday,13,0,"Denver, CO",Mountain,Medium,Model S,DEN-MOD-03,74990,Luxury Buyer,46,0.73,0,0.1631,,4.5,0,71.93
DEMO-014040,2025-09-08,2025,9,September,Q3,Monday,11,0,"San Francisco, CA",West,Large,Model X,SAN-MOD-05,79990,Tech Early Adopter,62,0.889,1,0.2431,6.0,5.0,79990,58.92
DEMO-014041,2025-11-10,2025,11,November,Q4,Monday,10,0,"New York, NY",Northeast,Large,Cybertruck,NEW-CYB-08,49890,Luxury Buyer,64,0.792,0,0.1782,,4.0,0,46.86
DEMO-014042,2024-06-23,2024,6,June,Q2,Sunday,17,1,"New York, NY",Northeast,Large,Model S,NEW-MOD-03,74990,Fleet/Business Buyer,56,0.673,0,0.218,,4.3,0,83.51
DEMO-014043,2025-12-16,2025,12,December,Q4,Tuesday,18,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-02,40240,Cost Conscious,35,0.666,0,0.1418,,4.3,0,73.7
DEMO-014044,2025-06-23,2025,6,June,Q2,Monday,12,0,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-07,40240,Tech Early Adopter,34,0.748,0,0.1652,,3.9,0,51.51
DEMO-014045,2024-01-18,2024,1,January,Q1,Thursday,11,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-04,43990,Eco Conscious,53,0.766,0,0.1749,,4.0,0,76.06
DEMO-014046,2024-07-17,2024,7,July,Q3,Wednesday,13,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-04,43990,First Time EV,46,0.59,1,0.1237,1.0,4.2,43990,84.27
DEMO-014047,2024-11-07,2024,11,November,Q4,Thursday,15,0,"Dallas, TX",South,Large,Model Y,DAL-MOD-05,43990,First Time EV,57,0.764,0,0.1699,,3.4,0,74.43
DEMO-014048,2025-06-29,2025,6,June,Q2,Sunday,10,1,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-06,43990,Eco Conscious,62,0.908,1,0.3024,13.0,4.8,43990,81.66
DEMO-014049,2025-03-11,2025,3,March,Q1,Tuesday,12,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-04,43990,Tech Early Adopter,40,0.829,0,0.3595,,4.2,0,75.44
DEMO-014050,2024-10-22,2024,10,October,Q4,Tuesday,13,0,"Miami, FL",Southeast,Large,Cybertruck,MIA-CYB-04,49890,First Time EV,60,0.739,0,0.1718,,4.6,0,68.19
DEMO-014051,2025-08-29,2025,8,August,Q3,Friday,17,0,"Phoenix, AZ",Southwest,Medium,Model X,PHO-MOD-04,79990,Cost Conscious,66,0.845,0,0.0799,,3.5,0,66.64
DEMO-014052,2024-12-21,2024,12,December,Q4,Saturday,10,1,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-02,40240,Tech Early Adopter,49,0.861,0,0.2324,,3.6,0,74.22
DEMO-014053,2024-03-15,2024,3,March,Q1,Friday,13,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-06,43990,Eco Conscious,49,0.6,1,0.1641,4.0,3.9,43990,59.69
DEMO-014054,2024-10-01,2024,10,October,Q4,Tuesday,16,0,"Portland, OR",Northwest,Small,Cybertruck,POR-CYB-02,49890,Eco Conscious,55,0.728,1,0.3187,3.0,5.0,49890,84.67
DEMO-014055,2024-02-17,2024,2,February,Q1,Saturday,16,1,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-03,40240,Tech Early Adopter,47,0.721,0,0.1977,,4.7,0,67.57
DEMO-014056,2024-07-26,2024,7,July,Q3,Friday,17,0,"Las Vegas, NV",West,Medium,Cybertruck,LAS-CYB-07,49890,Cost Conscious,78,0.565,0,0.1103,,4.4,0,45.31
DEMO-014057,2025-12-28,2025,12,December,Q4,Sunday,16,1,"Seattle, WA",Northwest,Medium,Model X,SEA-MOD-01,79990,Eco Conscious,54,0.475,1,0.2371,41.0,3.9,79990,46.34
DEMO-014058,2024-02-15,2024,2,February,Q1,Thursday,9,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-04,40240,Fleet/Business Buyer,36,0.514,1,0.2123,23.0,5.0,40240,79.15
DEMO-014059,2024-12-20,2024,12,December,Q4,Friday,12,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-02,40240,Fleet/Business Buyer,44,0.823,0,0.2122,,4.8,0,64.61
DEMO-014060,2024-05-09,2024,5,May,Q2,Thursday,13,0,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-04,74990,Tech Early Adopter,63,0.61,0,0.1873,,3.9,0,79.13
DEMO-014061,2025-05-05,2025,5,May,Q2,Monday,11,0,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-05,43990,Tech Early Adopter,38,0.859,0,0.1772,,3.8,0,72.04
DEMO-014062,2025-10-16,2025,10,October,Q4,Thursday,17,0,"Chicago, IL",Midwest,Large,Model X,CHI-MOD-05,79990,First Time EV,71,0.677,0,0.0823,,4.7,0,76.03
DEMO-014063,2025-01-14,2025,1,January,Q1,Tuesday,17,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-05,43990,Eco Conscious,48,0.595,0,0.2365,,3.4,0,61.95
DEMO-014064,2024-03-01,2024,3,March,Q1,Friday,13,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-01,49890,Tech Early Adopter,59,0.932,0,0.2927,,4.5,0,83.88
DEMO-014065,2024-09-21,2024,9,September,Q3,Saturday,15,1,"Portland, OR",Northwest,Small,Model 3,POR-MOD-04,40240,Tech Early Adopter,32,0.67,1,0.333,23.0,5.0,40240,47.96
DEMO-014066,2024-01-28,2024,1,January,Q1,Sunday,14,1,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-08,43990,Cost Conscious,55,0.554,0,0.1425,,4.8,0,54.09
DEMO-014067,2025-10-30,2025,10,October,Q4,Thursday,12,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-08,43990,Tech Early Adopter,46,0.934,1,0.3786,2.0,4.8,43990,50.25
DEMO-014068,2025-09-07,2025,9,September,Q3,Sunday,10,1,"Dallas, TX",South,Large,Model Y,DAL-MOD-08,43990,Cost Conscious,41,0.626,1,0.1761,7.0,3.8,43990,67.99
DEMO-014069,2025-10-21,2025,10,October,Q4,Tuesday,15,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-02,43990,Cost Conscious,45,0.614,0,0.1511,,3.9,0,68.32
DEMO-014070,2025-06-26,2025,6,June,Q2,Thursday,15,0,"Denver, CO",Mountain,Medium,Model X,DEN-MOD-05,79990,Eco Conscious,40,0.622,0,0.2232,,3.6,0,78.54
DEMO-014071,2025-03-23,2025,3,March,Q1,Sunday,14,1,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-06,74990,Fleet/Business Buyer,41,0.618,0,0.1661,,4.8,0,49.1
DEMO-014072,2024-02-25,2024,2,February,Q1,Sunday,14,1,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-04,43990,Tech Early Adopter,52,0.696,0,0.2253,,4.7,0,74.6
DEMO-014073,2024-09-19,2024,9,September,Q3,Thursday,13,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-01,43990,Cost Conscious,60,0.575,0,0.1044,,4.3,0,48.27
DEMO-014074,2024-03-23,2024,3,March,Q1,Saturday,14,1,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-01,74990,Eco Conscious,80,0.54,0,0.1666,,3.4,0,60.02
DEMO-014075,2024-07-03,2024,7,July,Q3,Wednesday,15,0,"Atlanta, GA",Southeast,Medium,Model X,ATL-MOD-05,79990,First Time EV,67,0.729,0,0.0913,,4.9,0,58.03
DEMO-014076,2024-11-29,2024,11,November,Q4,Friday,14,0,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-02,43990,Cost Conscious,45,0.828,0,0.1451,,3.3,0,76.68
DEMO-014077,2025-02-08,2025,2,February,Q1,Saturday,17,1,"New York, NY",Northeast,Large,Model S,NEW-MOD-03,74990,First Time EV,39,0.621,0,0.1107,,3.4,0,77.46
DEMO-014078,2024-05-22,2024,5,May,Q2,Wednesday,18,0,"Los Angeles, CA",West,Large,Model S,LOS-MOD-01,74990,Cost Conscious,59,0.774,0,0.1008,,3.4,0,69.02
DEMO-014079,2024-09-27,2024,9,September,Q3,Friday,11,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-07,43990,First Time EV,38,0.926,0,0.1765,,4.9,0,59.66
DEMO-014080,2024-08-18,2024,8,August,Q3,Sunday,14,1,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-06,49890,Fleet/Business Buyer,58,0.516,0,0.3233,,3.8,0,57.86
DEMO-014081,2024-07-19,2024,7,July,Q3,Friday,19,0,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-05,40240,First Time EV,52,0.712,0,0.0941,,3.7,0,61.72
DEMO-014082,2024-10-01,2024,10,October,Q4,Tuesday,14,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-01,43990,First Time EV,52,0.854,0,0.233,,3.8,0,45.77
DEMO-014083,2024-06-13,2024,6,June,Q2,Thursday,12,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-05,43990,Luxury Buyer,42,0.631,1,0.2681,29.0,4.0,43990,56.28
DEMO-014084,2025-09-25,2025,9,September,Q3,Thursday,12,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-01,43990,Fleet/Business Buyer,36,0.945,0,0.2591,,3.5,0,61.05
DEMO-014085,2025-09-02,2025,9,September,Q3,Tuesday,19,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-08,40240,Cost Conscious,42,0.755,0,0.1421,,4.7,0,53.23
DEMO-014086,2024-01-27,2024,1,January,Q1,Saturday,10,1,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-04,40240,Cost Conscious,56,0.471,0,0.1201,,3.3,0,66.58
DEMO-014087,2024-09-19,2024,9,September,Q3,Thursday,9,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-06,40240,Luxury Buyer,52,0.563,0,0.1405,,3.5,0,77.47
DEMO-014088,2024-09-22,2024,9,September,Q3,Sunday,18,1,"Portland, OR",Northwest,Small,Model 3,POR-MOD-02,40240,Tech Early Adopter,45,0.57,0,0.3776,,3.3,0,67.75
DEMO-014089,2025-05-17,2025,5,May,Q2,Saturday,14,1,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-04,49890,Fleet/Business Buyer,51,0.801,0,0.4069,,4.2,0,54.46
DEMO-014090,2025-03-01,2025,3,March,Q1,Saturday,14,1,"New York, NY",Northeast,Large,Model Y,NEW-MOD-04,43990,Fleet/Business Buyer,52,0.778,0,0.3155,,3.6,0,69.11
DEMO-014091,2025-08-12,2025,8,August,Q3,Tuesday,15,0,"Phoenix, AZ",Southwest,Medium,Model X,PHO-MOD-01,79990,Tech Early Adopter,65,0.546,0,0.1815,,4.3,0,72.13
DEMO-014092,2025-07-08,2025,7,July,Q3,Tuesday,15,0,"Denver, CO",Mountain,Medium,Cybertruck,DEN-CYB-06,49890,Fleet/Business Buyer,42,0.73,0,0.2896,,3.5,0,80.3
DEMO-014093,2024-10-28,2024,10,October,Q4,Monday,11,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-08,40240,Tech Early Adopter,47,0.647,0,0.2036,,3.7,0,51.24
DEMO-014094,2025-12-14,2025,12,December,Q4,Sunday,10,1,"Austin, TX",South,Medium,Model Y,AUS-MOD-02,43990,First Time EV,46,0.928,0,0.1834,,3.2,0,53.42
DEMO-014095,2025-04-13,2025,4,April,Q2,Sunday,13,1,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-08,74990,Cost Conscious,53,0.824,0,0.0838,,3.7,0,55.47
DEMO-014096,2025-04-24,2025,4,April,Q2,Thursday,15,0,"San Diego, CA",West,Medium,Model 3,SAN-MOD-03,40240,Fleet/Business Buyer,37,0.819,0,0.253,,4.4,0,67.19
DEMO-014097,2024-09-29,2024,9,September,Q3,Sunday,15,1,"Austin, TX",South,Medium,Cybertruck,AUS-CYB-02,49890,First Time EV,63,0.533,0,0.2239,,4.5,0,52.85
DEMO-014098,2024-03-04,2024,3,March,Q1,Monday,10,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-07,40240,Tech Early Adopter,56,0.841,0,0.2054,,3.9,0,68.59
DEMO-014099,2024-03-25,2024,3,March,Q1,Monday,15,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-06,43990,Eco Conscious,46,0.805,0,0.225,,3.5,0,70.93
DEMO-014100,2024-04-23,2024,4,April,Q2,Tuesday,10,0,"Seattle, WA",Northwest,Medium,Model X,SEA-MOD-01,79990,Luxury Buyer,67,0.687,0,0.2214,,4.3,0,75.79
DEMO-014101,2024-02-13,2024,2,February,Q1,Tuesday,17,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-04,40240,First Time EV,38,0.844,1,0.0923,51.0,3.8,40240,61.33
DEMO-014102,2024-03-02,2024,3,March,Q1,Saturday,14,1,"Austin, TX",South,Medium,Model Y,AUS-MOD-05,43990,Tech Early Adopter,56,0.513,0,0.3046,,4.9,0,76.12
DEMO-014103,2024-04-03,2024,4,April,Q2,Wednesday,13,0,"Dallas, TX",South,Large,Model 3,DAL-MOD-07,40240,First Time EV,50,0.631,0,0.1717,,3.5,0,69.21
DEMO-014104,2024-09-22,2024,9,September,Q3,Sunday,11,1,"Las Vegas, NV",West,Medium,Cybertruck,LAS-CYB-02,49890,Luxury Buyer,65,0.715,0,0.207,,4.1,0,63.33
DEMO-014105,2025-11-08,2025,11,November,Q4,Saturday,12,1,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-05,49890,Tech Early Adopter,38,0.724,0,0.3451,,3.4,0,77.55
DEMO-014106,2025-05-27,2025,5,May,Q2,Tuesday,12,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-02,43990,Tech Early Adopter,54,0.776,1,0.2661,8.0,4.0,43990,47.22
DEMO-014107,2025-09-14,2025,9,September,Q3,Sunday,16,1,"Portland, OR",Northwest,Small,Model Y,POR-MOD-07,43990,Cost Conscious,53,0.686,1,0.2138,8.0,4.2,43990,83.73
DEMO-014108,2024-07-19,2024,7,July,Q3,Friday,16,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-05,43990,Eco Conscious,33,0.624,1,0.2704,1.0,4.8,43990,71.28
DEMO-014109,2025-06-24,2025,6,June,Q2,Tuesday,18,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-04,43990,Cost Conscious,43,0.922,0,0.0935,,3.4,0,81.4
DEMO-014110,2024-09-01,2024,9,September,Q3,Sunday,13,1,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-02,43990,Cost Conscious,44,0.748,0,0.1325,,3.7,0,49.53
DEMO-014111,2025-08-21,2025,8,August,Q3,Thursday,14,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-04,49890,Cost Conscious,67,0.803,1,0.1733,18.0,5.0,49890,51.62
DEMO-014112,2024-07-08,2024,7,July,Q3,Monday,16,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-04,43990,Luxury Buyer,58,0.484,0,0.2586,,4.6,0,68.06
DEMO-014113,2025-11-27,2025,11,November,Q4,Thursday,11,0,"San Diego, CA",West,Medium,Model 3,SAN-MOD-08,40240,Eco Conscious,45,0.68,0,0.1927,,3.5,0,59.95
DEMO-014114,2024-10-09,2024,10,October,Q4,Wednesday,14,0,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-04,40240,Fleet/Business Buyer,48,0.898,0,0.1903,,4.7,0,68.71
DEMO-014115,2024-09-01,2024,9,September,Q3,Sunday,18,1,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-08,43990,Cost Conscious,46,0.472,0,0.1448,,4.1,0,83.5
DEMO-014116,2025-11-06,2025,11,November,Q4,Thursday,17,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-08,43990,Cost Conscious,40,0.592,0,0.1108,,3.9,0,67.86
DEMO-014117,2024-07-15,2024,7,July,Q3,Monday,18,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-04,43990,Cost Conscious,57,0.912,0,0.1579,,4.5,0,55.36
DEMO-014118,2025-11-07,2025,11,November,Q4,Friday,15,0,"Los Angeles, CA",West,Large,Model X,LOS-MOD-04,79990,First Time EV,59,0.72,0,0.127,,3.9,0,80.07
DEMO-014119,2025-02-02,2025,2,February,Q1,Sunday,12,1,"New York, NY",Northeast,Large,Cybertruck,NEW-CYB-03,49890,Cost Conscious,50,0.54,0,0.1464,,4.1,0,54.48
DEMO-014120,2024-07-06,2024,7,July,Q3,Saturday,9,1,"Austin, TX",South,Medium,Model X,AUS-MOD-04,79990,Cost Conscious,64,0.939,0,0.1097,,4.7,0,51.69
DEMO-014121,2025-11-21,2025,11,November,Q4,Friday,12,0,"Boston, MA",Northeast,Medium,Model Y,BOS-MOD-07,43990,Fleet/Business Buyer,50,0.735,0,0.222,,4.3,0,57.32
DEMO-014122,2024-12-17,2024,12,December,Q4,Tuesday,17,0,"Portland, OR",Northwest,Small,Cybertruck,POR-CYB-04,49890,First Time EV,78,0.685,0,0.205,,4.3,0,49.76
DEMO-014123,2025-08-31,2025,8,August,Q3,Sunday,12,1,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-03,40240,Cost Conscious,47,0.657,0,0.096,,3.6,0,51.15
DEMO-014124,2025-12-08,2025,12,December,Q4,Monday,12,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-07,49890,Fleet/Business Buyer,55,0.947,0,0.2671,,4.0,0,57.49
DEMO-014125,2025-04-22,2025,4,April,Q2,Tuesday,15,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-08,49890,First Time EV,50,0.905,1,0.2664,2.0,5.0,49890,75.45
DEMO-014126,2024-08-11,2024,8,August,Q3,Sunday,14,1,"Austin, TX",South,Medium,Model Y,AUS-MOD-02,43990,Cost Conscious,60,0.619,0,0.1944,,3.8,0,80.57
DEMO-014127,2025-11-25,2025,11,November,Q4,Tuesday,15,0,"San Diego, CA",West,Medium,Cybertruck,SAN-CYB-06,49890,Eco Conscious,78,0.896,0,0.2177,,3.9,0,64.66
DEMO-014128,2024-07-20,2024,7,July,Q3,Saturday,18,1,"Austin, TX",South,Medium,Model 3,AUS-MOD-03,40240,First Time EV,43,0.872,1,0.2277,6.0,4.8,40240,48.32
DEMO-014129,2024-07-26,2024,7,July,Q3,Friday,17,0,"Miami, FL",Southeast,Large,Model S,MIA-MOD-01,74990,Luxury Buyer,58,0.676,0,0.114,,3.7,0,75.13
DEMO-014130,2024-10-08,2024,10,October,Q4,Tuesday,15,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-04,40240,Cost Conscious,53,0.711,0,0.1369,,4.5,0,52.59
DEMO-014131,2025-12-28,2025,12,December,Q4,Sunday,11,1,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-06,43990,Cost Conscious,51,0.604,0,0.1242,,4.3,0,81.67
DEMO-014132,2025-07-25,2025,7,July,Q3,Friday,15,0,"Miami, FL",Southeast,Large,Model S,MIA-MOD-03,74990,Luxury Buyer,48,0.53,1,0.115,2.0,5.0,74990,81.78
DEMO-014133,2024-06-01,2024,6,June,Q2,Saturday,13,1,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-06,43990,Tech Early Adopter,44,0.697,0,0.4628,,4.1,0,56.63
DEMO-014134,2024-02-10,2024,2,February,Q1,Saturday,18,1,"Portland, OR",Northwest,Small,Model Y,POR-MOD-07,43990,Eco Conscious,33,0.888,0,0.3364,,5.0,0,69.65
DEMO-014135,2025-12-21,2025,12,December,Q4,Sunday,11,1,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-01,43990,Luxury Buyer,52,0.711,1,0.1908,27.0,4.2,43990,62.7
DEMO-014136,2025-12-21,2025,12,December,Q4,Sunday,17,1,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-03,43990,Fleet/Business Buyer,51,0.714,0,0.1831,,4.0,0,46.72
DEMO-014137,2024-03-22,2024,3,March,Q1,Friday,10,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-06,40240,Eco Conscious,51,0.827,0,0.2244,,4.3,0,60.04
DEMO-014138,2024-10-12,2024,10,October,Q4,Saturday,18,1,"Portland, OR",Northwest,Small,Model Y,POR-MOD-07,43990,First Time EV,58,0.54,1,0.2492,2.0,4.3,43990,83.68
DEMO-014139,2024-07-29,2024,7,July,Q3,Monday,14,0,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-07,40240,Cost Conscious,57,0.667,1,0.1274,3.0,4.8,40240,68.5
DEMO-014140,2024-01-27,2024,1,January,Q1,Saturday,17,1,"Denver, CO",Mountain,Medium,Model 3,DEN-MOD-02,40240,First Time EV,45,0.67,0,0.174,,3.5,0,45.46
DEMO-014141,2025-05-10,2025,5,May,Q2,Saturday,12,1,"Portland, OR",Northwest,Small,Model Y,POR-MOD-03,43990,Luxury Buyer,54,0.84,1,0.3425,5.0,5.0,43990,75.81
DEMO-014142,2024-01-24,2024,1,January,Q1,Wednesday,9,0,"Miami, FL",Southeast,Large,Model 3,MIA-MOD-06,40240,Eco Conscious,55,0.9,0,0.1375,,4.6,0,51.94
DEMO-014143,2025-04-07,2025,4,April,Q2,Monday,16,0,"Miami, FL",Southeast,Large,Cybertruck,MIA-CYB-08,49890,Tech Early Adopter,72,0.83,1,0.2493,33.0,4.0,49890,61.87
DEMO-014144,2024-12-05,2024,12,December,Q4,Thursday,12,0,"Boston, MA",Northeast,Medium,Model X,BOS-MOD-08,79990,First Time EV,65,0.498,0,0.1131,,4.4,0,70.77
DEMO-014145,2024-04-07,2024,4,April,Q2,Sunday,16,1,"Portland, OR",Northwest,Small,Model Y,POR-MOD-07,43990,Eco Conscious,61,0.484,0,0.3717,,3.2,0,66.43
DEMO-014146,2025-02-05,2025,2,February,Q1,Wednesday,13,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-07,43990,Cost Conscious,41,0.939,0,0.105,,4.3,0,55.41
DEMO-014147,2025-05-29,2025,5,May,Q2,Thursday,12,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-02,43990,Cost Conscious,54,0.735,0,0.1711,,3.3,0,81.29
DEMO-014148,2024-07-06,2024,7,July,Q3,Saturday,15,1,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-02,40240,Tech Early Adopter,64,0.733,0,0.2694,,3.9,0,62.93
DEMO-014149,2025-04-22,2025,4,April,Q2,Tuesday,17,0,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-06,49890,Fleet/Business Buyer,67,0.468,1,0.2744,3.0,3.9,49890,50.59
DEMO-014150,2024-07-08,2024,7,July,Q3,Monday,16,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-06,40240,Tech Early Adopter,30,0.698,0,0.2561,,3.5,0,58.01
DEMO-014151,2025-06-03,2025,6,June,Q2,Tuesday,14,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-01,49890,Fleet/Business Buyer,67,0.57,0,0.34,,4.3,0,73.17
DEMO-014152,2024-08-10,2024,8,August,Q3,Saturday,16,1,"Boston, MA",Northeast,Medium,Model X,BOS-MOD-01,79990,Eco Conscious,65,0.535,0,0.2019,,4.3,0,45.25
DEMO-014153,2024-06-26,2024,6,June,Q2,Wednesday,15,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-08,43990,Luxury Buyer,60,0.696,1,0.3155,8.0,4.0,43990,67.51
DEMO-014154,2025-09-17,2025,9,September,Q3,Wednesday,15,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-08,43990,Luxury Buyer,49,0.566,0,0.2856,,4.0,0,62.16
DEMO-014155,2025-04-10,2025,4,April,Q2,Thursday,14,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-08,49890,First Time EV,57,0.568,1,0.2692,15.0,4.3,49890,77.65
DEMO-014156,2024-08-07,2024,8,August,Q3,Wednesday,14,0,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-03,40240,Luxury Buyer,42,0.549,0,0.1944,,3.4,0,68.06
DEMO-014157,2025-04-20,2025,4,April,Q2,Sunday,12,1,"Denver, CO",Mountain,Medium,Model 3,DEN-MOD-01,40240,Tech Early Adopter,29,0.776,1,0.3066,8.0,4.6,40240,76.23
DEMO-014158,2025-04-08,2025,4,April,Q2,Tuesday,12,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-08,43990,First Time EV,48,0.743,0,0.1593,,4.2,0,55.51
DEMO-014159,2025-05-19,2025,5,May,Q2,Monday,16,0,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-05,43990,Luxury Buyer,69,0.749,0,0.2794,,4.0,0,46.06
DEMO-014160,2024-08-16,2024,8,August,Q3,Friday,17,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-06,43990,Eco Conscious,51,0.672,0,0.2303,,3.3,0,80.43
DEMO-014161,2024-03-29,2024,3,March,Q1,Friday,13,0,"Dallas, TX",South,Large,Model 3,DAL-MOD-01,40240,First Time EV,50,0.456,0,0.1467,,4.3,0,53.71
DEMO-014162,2024-10-10,2024,10,October,Q4,Thursday,16,0,"Dallas, TX",South,Large,Cybertruck,DAL-CYB-08,49890,Eco Conscious,52,0.489,0,0.2157,,4.4,0,56.46
DEMO-014163,2025-11-04,2025,11,November,Q4,Tuesday,17,0,"Dallas, TX",South,Large,Model S,DAL-MOD-02,74990,Tech Early Adopter,57,0.688,0,0.1801,,5.0,0,65.88
DEMO-014164,2024-06-13,2024,6,June,Q2,Thursday,12,0,"Seattle, WA",Northwest,Medium,Model 3,SEA-MOD-04,40240,Tech Early Adopter,45,0.701,0,0.2767,,4.3,0,74.57
DEMO-014165,2024-10-11,2024,10,October,Q4,Friday,14,0,"Los Angeles, CA",West,Large,Model S,LOS-MOD-08,74990,Eco Conscious,47,0.914,0,0.2003,,3.6,0,46.76
DEMO-014166,2025-04-17,2025,4,April,Q2,Thursday,13,0,"Las Vegas, NV",West,Medium,Model X,LAS-MOD-01,79990,Fleet/Business Buyer,65,0.844,1,0.1087,7.0,4.1,79990,60.24
DEMO-014167,2025-04-13,2025,4,April,Q2,Sunday,11,1,"Denver, CO",Mountain,Medium,Model 3,DEN-MOD-08,40240,Fleet/Business Buyer,35,0.616,0,0.2692,,4.3,0,59.47
DEMO-014168,2024-10-05,2024,10,October,Q4,Saturday,16,1,"Denver, CO",Mountain,Medium,Cybertruck,DEN-CYB-04,49890,Eco Conscious,54,0.888,1,0.3798,18.0,5.0,49890,84.93
DEMO-014169,2025-03-21,2025,3,March,Q1,Friday,9,0,"Dallas, TX",South,Large,Cybertruck,DAL-CYB-03,49890,Luxury Buyer,61,0.595,0,0.2105,,4.5,0,75.23
DEMO-014170,2025-03-12,2025,3,March,Q1,Wednesday,9,0,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-05,49890,Eco Conscious,65,0.543,0,0.1828,,3.8,0,52.07
DEMO-014171,2025-12-20,2025,12,December,Q4,Saturday,18,1,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-05,43990,Fleet/Business Buyer,47,0.841,0,0.1881,,4.2,0,64.71
DEMO-014172,2025-02-22,2025,2,February,Q1,Saturday,16,1,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-02,43990,Eco Conscious,55,0.862,0,0.2017,,4.9,0,67.24
